source	reason	title
wfattitude	no-join	Los Boricuas vs. Legion of Doom | WWF RAW (1997)
wfattitude	no-join	D-Generation X comments on Bret Hart | WWF RAW (1997)
wfattitude	no-join	Jim Ross interviews Paul Bearer & Kane | WWF RAW (1997)
wfattitude	no-join	New Blackjacks vs. Road Dogg & Billy Gunn | WWF RAW (1997)
wfattitude	no-join	Ken Shamrock vs. Bret Hart - WWF Championship | WWF RAW (1997) 2
wfattitude	no-join	Ken Shamrock vs. Bret Hart - WWF Championship | WWF RAW (1997) 1
wfattitude	no-join	Owen Hart vs. Ahmed Johnson - Intercontinental Championship | WWF RAW (1997)
wfattitude	no-join	Jim Cornette's Shoot Promo | October 27, 1997
wfattitude	no-join	Goldust vs. HHH | WWF RAW (1997)
wfattitude	no-join	Nation of Domination challenges Hart Foundation | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (October 27, 1997)
wfattitude	no-join	The Godwinns vs. Disciples of Apocalypse | WWF RAW (1997)
wfattitude	no-join	Jim Cornette's Shoot Promo | (October 20, 1997)
wfattitude	no-join	The Headbangers vs. Billy Gunn & Road Dogg | WWF RAW (1997)
wfattitude	no-join	Kane Chokeslams Dude Love | WWF RAW (1997)
wfattitude	no-join	Owen Hart vs. Shawn Michaels | WWF RAW (1997)
wfattitude	no-join	Jeff Jarrett returns to the WWF | WWF RAW (1997)
wfattitude	no-join	Faarooq vs. Bret Hart | WWF RAW (1997)
wfattitude	no-join	Ahmed Johnson & Ken Shamrock vs. Kama & Rocky Maivia | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (October 20, 1997)
wfattitude	no-join	HHH vs. The Patriot | WWF RAW (1997)
wfattitude	flag:tiny	Jakks Pacific WWF Superstars Action Figures Commercial | WWF RAW (1997)
wfattitude	no-join	Jim Cornette's Shoot Promo | October 13, 1997
wfattitude	no-join	Vince McMahon offers Stone Cold a contract | WWF RAW (1997)
wfattitude	no-join	Flash Funk vs. Shawn Michaels | WWF RAW (1997)
wfattitude	no-join	Owen Hart vs. Kama | WWF RAW (1997)
wfattitude	no-join	Shawn Michaels officially names D-Generation X | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (October 13, 1997)
wfattitude	no-join	Kane's RAW Debut | WWF RAW (1997)
wfattitude	no-join	Owen Hart vs. Road Warrior Hawk | WWF RAW (1997)
wfattitude	no-join	Stone Cold after Badd Blood | WWF RAW (1997)
wfattitude	no-join	Rocky Maivia w/ Nation of Domination vs. British Bulldog w/ Hart Foundation | WWF RAW (1997)
wfattitude	no-join	Jim Cornette's Shoot Promo | October 06, 1997
wfattitude	no-join	The Headbangers vs. The Godwinns - Lumberjack Match | WWF RAW (1997)
wfattitude	no-join	Hart Foundation after Badd Blood | WWF RAW (1997)
wfattitude	no-join	Shawn Michaels & Hunter Hearst Helmsley after Badd Blood | WWF RAW (1997) 1
wfattitude	no-join	WWF RAW | Intro (October 06, 1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. Undertaker | WWF RAW (1997)
wfattitude	no-join	Stone Cold Policeman stuns Owen Hart | WWF RAW (1997)
wfattitude	no-join	Faarooq w/ Nation of Domination vs. Ahmed Johnson w/ Legion of Doom | WWF RAW (1997)
wfattitude	no-join	British Bulldog vs. Vader | WWF RAW (1997)
wfattitude	no-join	Vince McMahon interviews Shawn Michaels | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (September 29, 1997)
wfattitude	no-join	Bret Hart vs. Goldust | WWF RAW (1997) 2
wfattitude	no-join	Bret Hart vs. Goldust | WWF RAW (1997) 1
wfattitude	no-join	Shawn Michaels has a message for The Undertaker | WWF RAW (1997)
wfattitude	no-join	Cactus Jack's WWF Debut | WWF RAW (1997)
wfattitude	no-join	Stone Cold stuns Vince McMahon for the first time | WWF RAW (1997)
wfattitude	no-join	Owen Hart vs. Brian Pillman w/ Marlena | WWF RAW (1997)
wfattitude	no-join	The Undertaker is ready for the Hell in a Cell | WWF RAW (1997)
wfattitude	flag:tiny	Sable's Lazer Tag Mission | WWF RAW (1997)
wfattitude	no-join	There can't be a Monday Night RAW in NYC without Stone Cold | WWF RAW (1997)
wfattitude	no-join	Rocky Maivia vs. Ahmed Johnson | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (September 22, 1997)
wfattitude	no-join	Hart Foundation vs. The Headbangers | WWF RAW (1997)
wfattitude	no-join	The Patriot vs. Owen Hart | WWF RAW (1997)
wfattitude	no-join	Jerry Lawler interviews Stone Cold | WWF RAW (1997)
wfattitude	no-join	Dude Love vs. Brian Pillman w/ Marlena | WWF RAW (1997)
wfattitude	no-join	El Torito & Piratita Morgan vs. Max Mini & Mr. Lucky | WWF RAW (1997)
wfattitude	no-join	The Truth Commission vs. Legion of Doom | WWF RAW (1997)
wfattitude	flag:tiny	Stone Cold comments on Owen Hart | WWF RAW (1997)
wfattitude	no-join	Ken Shamrock vs. Faarooq | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (September 15, 1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. Savio Vega vs. The Patriot | WWF RAW (1997) 2
wfattitude	no-join	Hunter Hearst Helmsley vs. Savio Vega vs. The Patriot | WWF RAW (1997) 1
wfattitude	no-join	Owen Hart vs. Goldust | WWF RAW (1997)
wfattitude	no-join	The Undertaker talks about Shawn Michaels and the Hell in a Cell | WWF RAW (1997)
wfattitude	no-join	Dude Love vs. Brian Pillman | WWF RAW (1997)
wfattitude	no-join	The Godwinns vs. The Headbangers | WWF RAW (1997)
wfattitude	no-join	Bret Hart vs. Vader | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (September 08, 1997)
wfattitude	no-join	Finish of Hunter Hearst Helmsley & Shawn Michaels vs. Mankind & Undertaker | WWF RAW (1997)
wfattitude	no-join	Interview with Stone Cold after SummerSlam | WWF RAW (1997)
wfattitude	no-join	Vader vs. The Patriot | WWF RAW (1997)
wfattitude	no-join	Rocky Maivia after joining Nation of Domination | WWF RAW (1997)
wfattitude	no-join	The Sultan vs. Ken Shamrock | WWF RAW (1997)
wfattitude	no-join	Hart Foundation vs. Legion of Doom | WWF RAW (1997)
wfattitude	no-join	Rick Rude talks about selling insurance | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (August 18, 1997)
wfattitude	no-join	Shawn Michaels vs. Mankind | WWF RAW (1997) 2
wfattitude	no-join	Shawn Michaels vs. Mankind | WWF RAW (1997) 1
wfattitude	no-join	Faarooq vs. Chainz | WWF RAW (1997)
wfattitude	no-join	The Patriot calls out Bret Hart | WWF RAW (1997)
wfattitude	no-join	Hart Foundation vs. The Patriot & Ken Shamrock | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (August 11, 1997)
wfattitude	no-join	Owen Hart vs. Dude Love | WWF RAW (1997) 2
wfattitude	no-join	Owen Hart vs. Dude Love | WWF RAW (1997) 1
wfattitude	no-join	Ahmed Johnson vs. Chainz | WWF RAW (1997)
wfattitude	no-join	Undertaker after SummerSlam | WWF RAW (1997) 2
wfattitude	no-join	Shawn Michaels clears up some rumors | WWF RAW (1997) 1
wfattitude	no-join	The Sultan vs. The Patriot | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. Vader | WWF RAW (1997)
wfattitude	no-join	Ken Shamrock vs. Kama Mustafa | WWF RAW (1997)
wfattitude	no-join	Owen Hart after he broke Stone Cold's neck | WWF RAW (1997) 2
wfattitude	no-join	Hart Foundation after SummerSlam | WWF RAW (1997) 1
wfattitude	no-join	WWF RAW | Intro (August 04, 1997)
wfattitude	no-join	Bret Hart vs. The Patriot | WWF RAW (1997) 2
wfattitude	no-join	Bret Hart vs. The Patriot | WWF RAW (1997) 1
wfattitude	no-join	Ken Shamrock vs. British Bulldog - Arm Wrestling Match | WWF RAW (1997)
wfattitude	no-join	The Godwinns vs. Dude Love & Stone Cold - Tag Team Championship | WWF RAW (1997)
wfattitude	no-join	Crush vs. Faarooq | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. Vader | WWF RAW (1997)
wfattitude	no-join	Legion of Doom vs. Los Boricuas | WWF RAW (1997)
wfattitude	no-join	Bret Hart is ready for SummerSlam | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (July 28, 1997)
wfattitude	no-join	Finish of Hart Foundation vs. Stone Cold, Dude Love & Undertaker - Flag Match | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. The Patriot | WWF RAW (1997)
wfattitude	no-join	The Godwinns vs. The New Blackjacks vs. The Headbangers | WWF RAW (1997)
wfattitude	no-join	Hart Foundation makes various challenges | WWF RAW (1997)
wfattitude	no-join	Vader vs. Ken Shamrock | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (July 21, 1997)
wfattitude	no-join	British Bulldog & Owen Hart vs. Stone Cold & Dude Love | WWF RAW (1997)
wfattitude	no-join	Flash Funk vs. Vader | WWF RAW (1997)
wfattitude	no-join	Jim Neidhart vs. Ken Shamrock | WWF RAW (1997)
wfattitude	no-join	Shawn Michaels comments on Summerslam | WWF RAW (1997)
wfattitude	no-join	Los Boricuas vs. Headbangers | WWF RAW (1997)
wfattitude	no-join	Tajiri Yoshijiro vs. Taka Michinoku | WWF RAW (1997)
wfattitude	no-join	Hart Foundation addresses Summerslam | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (July 14, 1997)
wfattitude	no-join	Goldust vs. Bret Hart | WWF RAW (1997)
wfattitude	no-join	Stone Cold on the upcoming Tag Team Title Match | WWF RAW (1997)
wfattitude	no-join	Stone Cold vs. Hunter Hearst Helmsley | WWF RAW (1997)
wfattitude	no-join	Nation of Domination vs. Hart Foundation | WWF RAW (1997)
wfattitude	no-join	Savio Vega vs. Crush | WWF RAW (1997)
wfattitude	no-join	Stone Cold interrupts the Canadian National Anthem | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (July 07, 1997)
wfattitude	no-join	Jim Neidhart vs. Stone Cold | WWF RAW (1997)
wfattitude	no-join	Rockabilly vs. Vader | WWF RAW (1997)
wfattitude	no-join	The Headbangers vs. British Bulldog & Owen Hart | WWF RAW (1997)
wfattitude	no-join	Brian Pillman vs. Mankind | WWF RAW (1997)
wfattitude	no-join	Los Boricuas introduces itself | WWF RAW (1997)
wfattitude	no-join	Nation of Domination vs. Legion of Doom | WWF RAW (1997)
wfattitude	no-join	Michael Cole interviews Legion of Doom | WWF RAW (1997)
wfattitude	no-join	Ken Shamrock vs. Hunter Hearst Helmsley | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (June 30, 1997)
wfattitude	no-join	Nation of Domination vs. Vader & Undertaker | WWF RAW (1997)
wfattitude	no-join	Bret Hart talks about Stone Cold and his team | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. Goldust vs. Owen Hart - Intercontinental Championship | WWF RAW (1997)
wfattitude	no-join	British Bulldog vs. Mankind | WWF RAW (1997)
wfattitude	no-join	Flash Funk vs. Sabu | WWF RAW (1997)
wfattitude	no-join	The Godwinns vs. Legion of Doom | WWF RAW (1997)
wfattitude	no-join	Rockabilly vs. Ken Shamrock | WWF RAW (1997)
wfattitude	no-join	Ahmed Johnson explains why he joined the Nation of Domination | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (June 23, 1997)
wfattitude	no-join	Ahmed Johnson & The Undertaker vs. Nation of Domination | WWF RAW (1997)
wfattitude	no-join	The Headbangers vs. Jerry Lawler & Rob Van Dam - 1st Round Tag Team Tournament | WWF RAW (1997)
wfattitude	no-join	Brian Pillman vs. Stone Cold | WWF RAW (1997) 2
wfattitude	no-join	Brian Pillman vs. Stone Cold | WWF RAW (1997) 1
wfattitude	no-join	Brian Christopher vs. Chris Candido | WWF RAW (1997)
wfattitude	no-join	Phineas Godwinn vs. Hunter Hearst Helmsley | WWF RAW (1997)
wfattitude	no-join	Stone Cold comments on the Tag Team Tournament | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (June 16, 1997)
wfattitude	no-join	Brian Pillman vs. Mankind | WWF RAW (1997)
wfattitude	flag:tiny	Raw Is War T-Shirt Commercial with Sable | WWF RAW (1997)
wfattitude	no-join	Owen Hart vs. Sycho Sid | WWF RAW (1997)
wfattitude	no-join	Rob Van Dam vs. Flash Funk | WWF RAW (1997)
wfattitude	flag:tiny	Raw Is War T-Shirt Commercial with Sunny | WWF RAW (1997)
wfattitude	no-join	Stone Cold talks about Brian Pillman | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley after King of the Ring | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (June 09, 1997)
wfattitude	no-join	Sycho Sid vs. Undertaker | WWF RAW (1997)
wfattitude	no-join	Legion of Doom vs. Shawn Michaels & Stone Cold | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley vs. Goldust | WWF RAW (1997)
wfattitude	no-join	Sunny's Search & Soak Mission | WWF RAW (1997) 4
wfattitude	no-join	The Hart Foundation responds to Stone Cold & Shawn Michaels | WWF RAW (1997)
wfattitude	no-join	Faarooq vs. Ahmed Johnson | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (June 02, 1997)
wfattitude	no-join	The Hart Foundation attacks Stone Cold | WWF RAW (1997)
wfattitude	flag:tiny	Sunny's Search & Soak Mission | WWF RAW (1997) 3
wfattitude	no-join	Jim Neidhart vs. Stone Cold | WWF RAW (1997)
wfattitude	no-join	Rocky Maivia vs. Faarooq | WWF RAW (1997)
wfattitude	no-join	Stone Cold continues to search a Tag Team Partner | WWF RAW (1997)
wfattitude	no-join	Bret Hart announces his surprise | WWF RAW (1997)
wfattitude	flag:tiny	Stone Cold asks Sable to be his Tag Team Partner | WWF RAW (1997)
wfattitude	flag:tiny	Sunny's Search & Soak Mission | WWF RAW (1997) 2
wfattitude	no-join	Crush vs. Hunter Hearst Helmsley - KOTR Qualifiers | WWF RAW (1997)
wfattitude	no-join	Stone Cold talks about why he helped Shawn Michaels | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (May 19, 1997)
wfattitude	no-join	Rob Van Dam vs. Jeff Hardy | WWF RAW (1997)
wfattitude	no-join	Stone Cold after Cold Day In Hell PPV | WWF RAW (1997)
wfattitude	no-join	Hunter Hearst Helmsley w/ Chyna vs. Ahmed Johnson - KOTR Qualifiers | WWF RAW (1997)
wfattitude	no-join	Bret Hart talks about Stone Cold & Undertaker | WWF RAW (1997)
wfattitude	no-join	WWF RAW | Intro (May 12, 1997)
wfattitude	no-join	Finish of Chris Jericho vs. Hulk Hogan - Undisputed Championship | SmackDown! (2002)
wfattitude	no-join	Farooq & Mark Henry vs. Christian & Test | SmackDown! (2002)
wfattitude	no-join	Chris Jericho calls out Triple H | SmackDown! (2002)
wfattitude	no-join	Edge & Val Venis vs. Kurt Angle & Lance Storm | SmackDown! (2002)
wfattitude	no-join	Hardcore Holly vs. Randy Orton | SmackDown! (2002)
wfattitude	no-join	Kurt Angle challenges Edge to a "Hair vs. Hair Match" | SmackDown! (2002)
wfattitude	no-join	Kurt Angle talks to Val Venis & Lance Storm | SmackDown! (2002)
wfattitude	no-join	WWF SmackDown! | Intro (May 02, 2002)
wfattitude	no-join	Ric Flair wonders if he's proved himself | WWF RAW (2002)
wfattitude	no-join	Undertaker calls out Hulk Hogan | WWF RAW (2002)
wfattitude	no-join	Ric Flair asks Debra for a favor | WWF RAW (2002)
wfattitude	no-join	Stone Cold wants a match with Big Show | WWF RAW (2002) 2
wfattitude	no-join	Stone Cold wants a match with Big Show | WWF RAW (2002) 1
wfattitude	no-join	WWF RAW | Intro (April 29, 2002)
wfattitude	no-join	Finish of Chris Jericho vs. Triple H - #1 Contender Match | SmackDown! (2002)
wfattitude	no-join	Kurt Angle unveils his new T-shirt | SmackDown! (2002)
wfattitude	no-join	Kurt Angle talks about his new T-shirt | SmackDown! (2002)
wfattitude	no-join	Hardcore Holly vs. Randy Orton | SmackDown! (2002)
wfattitude	no-join	Mark Henry bends a frying pan | SmackDown! (2002)
wfattitude	no-join	Hulk Hogan, Triple H & Mr. McMahon segment | SmackDown! (2002) 2
wfattitude	no-join	Hulk Hogan addresses Triple H | SmackDown! (2002) 1
wfattitude	no-join	WWF SmackDown! | Intro (April 25, 2002)
wfattitude	no-join	Hulk Hogan after Backlash | WWF RAW (2002)
wfattitude	no-join	Ric Flair apologizes to Stone Cold | WWF RAW (2002) 2
wfattitude	no-join	Ric Flair apologizes to Stone Cold | WWF RAW (2002) 1
wfattitude	flag:tiny	WWF Divas Tropical Paradise Commercial | (2002)
wfattitude	no-join	WWF RAW | Intro (April 22, 2002)
wfattitude	no-join	Chris Jericho & Kurt Angle vs. Hulk Hogan & Triple H | SmackDown! (2002) 2
wfattitude	no-join	Chris Jericho & Kurt Angle vs. Hulk Hogan & Triple H | SmackDown! (2002) 1
wfattitude	no-join	Triple H meets with Mr. McMahon | SmackDown! (2002)
wfattitude	no-join	Chris Jericho confronts Hulk Hogan | SmackDown! (2002)
wfattitude	flag:tiny	7-Eleven WWF Collector Cups Commercial | (2002) 1
wfattitude	no-join	Mark Henry lifts a car | SmackDown! (2002)
wfattitude	no-join	Hulk Hogan meets Stacy Keibler | SmackDown! (2002)
wfattitude	no-join	WWF SmackDown! | Intro (April 18, 2002)
wfattitude	no-join	Jim Ross Interviews Triple H | WWF RAW (2002)
wfattitude	no-join	Undertaker confronts Stone Cold | WWF RAW (2002) 2
wfattitude	no-join	Ric Flair gives Stone Cold a $5000 fine for a stunner | WWF RAW (2002) 1
wfattitude	no-join	WWF RAW | Intro (April 15, 2002)
wfattitude	no-join	Kurt Angle vs. Triple H | SmackDown! (2002) 2
wfattitude	no-join	Kurt Angle vs. Triple H | SmackDown! (2002) 1
wfattitude	no-join	Mr. McMahon hires a new personal assistant | SmackDown! (2002)
wfattitude	no-join	Chris Jericho vs. Edge | SmackDown! (2002)
wfattitude	no-join	Stacy Keibler visits Mr. McMahon | SmackDown! (2002)
wfattitude	no-join	Edge challenges Kurt Angle | SmackDown! (2002)
wfattitude	no-join	WWF SmackDown! | Intro (April 11, 2002)
wfattitude	no-join	Hardy Boyz confront Brock Lesnar | WWF RAW (2002)
wfattitude	no-join	Stone Cold also wants to be the #1 Contender | WWF RAW (2002) 2
wfattitude	no-join	Undertaker wants to be the #1 Contender | WWF RAW (2002) 1
wfattitude	no-join	WWF RAW | Intro (April 08, 2002)
wfattitude	no-join	Chris Jericho vs. The Rock | SmackDown! (2002)
wfattitude	no-join	Edge vs. Kurt Angle | SmackDown! (2002)
wfattitude	no-join	Triple H & Hulk Hogan segment | SmackDown! (2002) 2
wfattitude	no-join	Triple H & Hulk Hogan segment | SmackDown! (2002) 1
wfattitude	no-join	Edge pranks Kurt Angle | SmackDown! (2002)
wfattitude	no-join	Mr. McMahon reveals the #1 Contender for the Undisputed Title at Backlash | SmackDown! (2002)
wfattitude	no-join	Kurt Angle, Chris Jericho & The Rock segment | SmackDown! (2002)
wfattitude	no-join	WWF SmackDown! | Intro (April 04, 2002)
wfattitude	no-join	Will Stone Cold sign with RAW or with SmackDown! | WWF RAW (2002)
wfattitude	flag:tiny	WWF New York | April 01, 2002
wfattitude	no-join	Undertaker challenges Triple H | WWF RAW (2002) 2
wfattitude	no-join	Ric Flair presents the new Undisputed Championship Belt | WWF RAW (2002) 1
wfattitude	no-join	Mr. McMahon attempts to sign Stone Cold  | WWF RAW (2002)
wfattitude	no-join	WWF RAW | Intro (April 01, 2002)
wfattitude	no-join	Mr. McMahon & Kurt Angle vs. Ric Flair & Triple H | SmackDown! (2002) 2
wfattitude	no-join	Mr. McMahon & Kurt Angle vs. Ric Flair & Triple H | SmackDown! (2002) 1
wfattitude	no-join	The APA are officially out of business | SmackDown! (2002)
wfattitude	no-join	Hulk Hogan, Kane & The Rock vs. NWO | SmackDown! (2002)
wfattitude	no-join	Kane imitates Hulk Hogan & The Rock | SmackDown! (2002)
wfattitude	no-join	Billy & Chuck w/ Rico vs. Dudley Boyz | SmackDown! (2002)
wfattitude	no-join	Kurt Angle, Mr. McMahon, Triple H & Ric Flair segment | SmackDown! (2002) 2
wfattitude	no-join	Kurt Angle talks about Stephanie McMahon leaving | SmackDown! (2002) 1
wfattitude	no-join	Booker T vs. DDP | SmackDown! (2002)
wfattitude	no-join	WWF SmackDown! | Intro (March 28, 2002)
wfattitude	no-join	Final Draft Picks of Mr. McMahon & Ric Flair | WWF RAW (2002)
wfattitude	no-join	Dudley Boyz get separated by the Draft | WWF RAW (2002)
wfattitude	no-join	Next two Draft Picks of Mr. McMahon & Ric Flair | WWF RAW (2002)
wfattitude	flag:tiny	Mr. McMahon's Fifth Draft Pick | WWF RAW (2002)
wfattitude	no-join	Ric Flair's Fourth Draft Pick | WWF RAW (2002)
wfattitude	no-join	Mr. McMahon's Fourth Draft Pick | WWF RAW (2002)
wfattitude	no-join	Ric Flair's Third Draft Pick | WWF RAW (2002)
wfattitude	no-join	Mr. McMahon's Third Draft Pick | WWF RAW (2002)
wfattitude	no-join	Second Draft Pick of Mr. McMahon & Ric Flair | WWF RAW (2002)
wfattitude	no-join	Ric Flair's First Draft Pick | WWF RAW (2002)
wfattitude	no-join	First Ever WWF Draft Pick by Vince McMahon | WWF RAW (2002)
wfattitude	no-join	WWF RAW | Intro (March 25, 2002)
wfattitude	no-join	Finish of Kevin Nash vs. The Rock | SmackDown! (2002)
wfattitude	no-join	Hardy Boyz vs. Billy & Chuck w/ Rico - Tag Team Championship | SmackDown! (2002)
wfattitude	no-join	The Hurricane vs. Mighty Molly | SmackDown! (2002)
wfattitude	no-join	Stephanie McMahon & Chris Jericho addresses Triple H | SmackDown! (2002)
wfattitude	no-join	Lita & Trish Stratus vs. Ivory & Jazz | SmackDown! (2002)
